ID Маркета;Исход первого входа;Цена первого входа;Признак Risk-Free;PnL (Сумма);PnL (%);Вложено всего
0x5249194c0af1afb82de78ee9e4bfb3339986e9cb88de893973706595c4efc372;Down;0,61;Нет;-330,11;-13,81;2389,73
0x52693340a6836ac69d8e2b06fa93a6fce18c5f9b58bc2905a8fa9fe69404594f;Down;0,42;Да;524,86;41,61;1261,44
0x52c069c9703a85ec9bc809fd2ec28005d6b08aa1edf43fa80f44ec9012b51063;Down;0,55;Нет;344,09;14,49;2374,65
0x5332ec2593739971fae84899a7dc8bbae10a80082713d5e1cc298f2990b15c40;Down;0,01;Нет;638,54;9900,00;6,45
0x53655ad05488d68c498259c921ab8d78f7494d733bae3cf92305a6cf1fee5e71;Down;0,40;Нет;-12,14;-9,11;133,35
0x54598111fecdad2e1d1232e328112e7f1b281796a2a5a90361400dfc1014cbab;Up;0,47;Да;259,12;16,30;1589,86
0x549f2795c38b240f9ab8ebddc8fa0c178e30a96ff732fcb9e9e711973a071dc7;Up;0,28;Да;-30,67;-4,71;650,84
0x55693fd7e55ec7ee554ade30f0d72b30a8e8f3bfd503ce4b8397e4ff3906096f;Down;0,39;Да;-90,43;-15,82;571,76
0x56234b5b90815d78db3ddcaa1d1f1035a18a78ad5fd447d9ea1394ddb5bb2078;Up;0,70;Нет;61,82;15,96;387,40
0x56c14e725c6b04b0990ba52124c2081afa3e643a362f002314261cf90ff39542;Down;0,46;Да;38,06;5,15;739,58
0x570df221831f92673f79ed426c8a5e261a0bd4232ea05a0225f8fd576784b910;Down;0,44;Нет;732,67;39,69;1845,94
0x5725472f5a702223cb9ea0df221967be7295214065361cb00eb5cb8ed26bfc49;Up;0,44;Да;-4,32;-1,18;364,91
0x5800ad70483108204f206615ff42db667742bda427f1dd70c5410c1ea7bb1f7a;Up;0,35;Нет;-13,03;-12,09;107,81
0x580288c832698ff9c13a137a3deaa29a5a39b76a89f8746e0679fbe88eeb85cc;Down;0,51;Нет;689,88;49,78;1385,91
0x5863874e003c49a9070fda6286ea016bdb81537bd3a89d7ed6971e6dd92d979e;Down;0,30;Нет;32,56;8,17;398,80
0x58759fece5f1dbe265fd9a29bbe1dbbc198736dc9c7009fcba047da314006cfd;Down;0,55;Да;5,49;2,11;260,32
0x58e2abc428eca6323e1f2de66dd2446e1bdf3123ba17b7bd256d19229b453d34;Up;0,65;Да;30,13;10,57;285,06
0x58efc0ca62bc89b9074007b15403286367b61d9588dc065978c01f13cf151559;Up;0,01;Нет;-3,60;-100,00;3,60
0x5a2461fabbade01b0924f7ddd0a2297b05d0881a3ec8d0bed488a426629648be;Up;0,72;Да;36,06;6,31;571,05
0x5a737e5db6aa851293aed10a4678c9b2ce76368fdc73fc4e192599af84bd2af1;Up;0,50;Да;443,49;33,52;1323,26
0x5acebeb45ce47744b5e0172547e369c06d2c69a4cc71025f38fb064bcfb3bba1;Up;0,54;Да;373,59;5,42;6888,52
0x5b31074db63bcec9191a882e8ac97686692f354e7645e5ef4f095460c0d0f357;Up;0,39;Да;89,84;5,60;1605,11
0x5b35b972f95d8195a0c47af8d9ed25846d42166d6a9e1edca9ef2bc96b3be0b8;Down;0,01;Нет;-3,60;-100,00;3,60
0x5b8f0dddb9e1555219e62d382a726484b6f76868579c42c15448650fedcf32dd;Down;0,96;Нет;3,65;2,48;147,33
0x5bddbd169e27fe1b6eb2c21db29da612afa06405084841f1e97c8ac622647bef;Down;0,48;Да;37,33;10,84;344,41
0x5c120a54734c76cc757d55028bc62208a8a203e1606ad2925206e2669993e42b;Down;0,88;Да;216,53;7,23;2995,78
0x5c20cea28867f9c0a02ec8c68472f57f169bec104ecc5d44c5fb17fbbaa76aae;Down;0,54;Нет;-61,07;-4,23;1442,46
0x5c287bbadd0be9927fd392c282aa55b63f4647c8dd466d5a1ca11d7feff5b4a0;Up;0,41;Нет;-295,61;-5,15;5738,56
0x5c44c152b93227c33f5762fde15fc8cc5a1692399e59215c6dcdbfca440956c7;Down;0,86;Нет;52,12;16,28;320,17
0x5c638b6ad3dcfda04e626975bd1d42159ec4262e98c2c47002c5d9acb6d781eb;Down;0,52;Нет;873,67;22,02;3967,54
0x5cc256eb470d34347c561ebdcc9078a293650c3a357616f4ee5d83389b5bb389;Up;0,59;Да;1700,86;193,72;877,99
0x5da8e4e3ba0bb146c880b642fde2e4855eaf158e5a3931f82e7501cc0d8223d1;Up;0,55;Нет;173,40;35,52;488,15
0x5dc9bdf94fd98ebec48a782e417f46ec965d85423f416e2f960cd9ab689fb1cb;Down;0,48;Нет;-69,15;-17,81;388,33
0x5de7f89ad684220c778f43aa68f524ef613c86f85d6bc91e5f29bd752d956fe5;Down;0,58;Нет;-116,74;-13,97;835,70
0x5e25446693fdbddf62618dd6b21282c35e9a01c5862d23b917688e744d0b81b1;Down;0,40;Нет;-244,81;-3,27;7480,20
0x5e44d99ed77cdc2ff9168e288c06b4cd2c9aea1f82b3ffa64de899621b97bcc0;Up;0,46;Да;-4,62;-2,71;170,32
