Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Wins;Losses;Total Markets
0,38;0,16;0,05;0,2;80;-0,4;-0,08;-67,36;19350,70;334;57;391
0,38;0,16;0,05;0,2;80;-0,3;-0,08;-68,33;19351,67;334;57;391
0,38;0,16;0,1;0,2;80;-0,4;0,05;-68,36;20059,11;315;76;391
0,38;0,16;0,1;0,2;80;-0,3;-0,08;-68,66;20048,66;314;77;391
0,38;0,16;0,1;0,2;80;-0,4;-0,01;-69,05;20054,81;314;77;391
0,38;0,16;0,1;0,1;80;-0,4;-0,01;-69,95;18842,56;327;64;391
0,38;0,16;0,1;0,2;80;-0,3;0,05;-70,12;20060,87;315;76;391
0,38;0,16;0,15;0,25;80;-0,4;0,05;-70,17;22088,38;293;98;391
0,38;0,16;0,1;0,1;80;-0,3;-0,08;-70,22;18910,77;327;64;391
0,38;0,16;0,15;0,1;80;-0,3;0,05;-70,37;19089,59;321;70;391
0,38;0,16;0,15;0,25;80;-0,3;0,05;-70,37;22088,58;293;98;391
0,38;0,16;0,1;0,2;80;-0,3;-0,01;-71,87;20057,63;314;77;391
0,38;0,16;0,05;0,2;80;-0,4;-0,01;-72,77;19356,11;334;57;391
0,38;0,16;0,05;0,2;80;-0,3;-0,01;-73,99;19357,33;334;57;391
0,38;0,16;0,15;0,25;80;-0,4;-0,01;-74,16;22087,50;292;99;391
0,38;0,16;0,15;0,25;80;-0,3;-0,01;-75,16;22088,50;292;99;391
0,38;0,16;0,05;0,05;80;-0,3;0,05;-75,29;17895,62;346;45;391
0,38;0,16;0,1;0,1;80;-0,3;-0,01;-76,11;18926,67;327;64;391
0,38;0,16;0,05;0,05;80;-0,3;-0,08;-76,66;18007,36;345;46;391
0,38;0,21;0,05;0,1;105;-0,4;0,05;-77,61;22673,71;345;46;391
0,38;0,16;0,05;0,1;80;-0,4;0,05;-77,75;18149,36;342;49;391
0,38;0,16;0,05;0,1;80;-0,3;0,05;-78,05;18149,66;342;49;391
0,38;0,16;0,05;0,2;80;-0,4;0,05;-79,51;19362,85;334;57;391
0,38;0,21;0,05;0,1;105;-0,4;-0,08;-80,55;22662,35;344;47;391
0,38;0,16;0,05;0,05;80;-0,3;-0,01;-80,60;18001,50;345;46;391
0,38;0,21;0,05;0,1;105;-0,4;-0,01;-80,80;22670,27;343;48;391
0,38;0,16;0,05;0,2;80;-0,3;0,05;-80,93;19364,27;334;57;391
0,38;0,16;0,05;0,05;80;-0,4;0,05;-80,94;17923,94;344;47;391
0,38;0,16;0,15;0,1;80;-0,4;-0,08;-80,98;19183,99;320;71;391
0,38;0,16;0,05;0,1;80;-0,4;-0,01;-82,34;18148,85;341;50;391
0,38;0,21;0,05;0,1;105;-0,3;0,05;-82,87;22678,97;345;46;391
0,38;0,16;0,15;0,1;80;-0,4;-0,01;-83,16;19178,26;320;71;391
0,38;0,16;0,05;0,1;80;-0,3;-0,01;-83,19;18149,70;341;50;391
0,38;0,21;0,05;0,1;105;-0,3;-0,08;-83,82;22665,62;344;47;391
0,38;0,16;0,15;0,1;80;-0,3;-0,08;-85,11;19248,15;320;71;391
0,38;0,21;0,05;0,1;105;-0,3;-0,01;-85,70;22675,17;343;48;391
0,38;0,16;0,05;0,1;80;-0,4;-0,08;-86,51;18147,13;341;50;391
0,38;0,16;0,05;0,1;80;-0,3;-0,08;-86,67;18147,29;341;50;391
0,38;0,16;0,05;0,05;80;-0,4;-0,01;-87,31;17925,26;343;48;391
0,38;0,16;0,05;0,05;80;-0,4;-0,08;-87,75;17949,29;343;48;391
0,38;0,16;0,15;0,1;80;-0,3;-0,01;-90,59;19263,64;320;71;391
0,38;0,16;0,15;0,05;80;-0,3;0,05;-95,84;18703,75;329;62;391
0,38;0,16;0,15;0,05;80;-0,4;0,05;-96,03;18713,67;328;63;391
0,38;0,16;0,1;0,25;80;-0,3;-0,08;-97,34;21264,52;306;85;391
0,38;0,16;0,1;0,25;80;-0,4;-0,08;-97,34;21264,52;306;85;391
0,38;0,16;0,1;0,25;80;-0,4;-0,01;-108,14;21275,32;306;85;391
0,38;0,16;0,15;0,05;80;-0,3;-0,08;-108,27;18802,86;328;63;391
0,38;0,16;0,1;0,25;80;-0,3;-0,01;-108,45;21275,63;306;85;391
0,38;0,16;0,15;0,05;80;-0,3;-0,01;-114,43;18796,01;327;64;391
0,38;0,16;0,1;0,25;80;-0,3;0,05;-114,46;21281,64;306;85;391
0,38;0,16;0,1;0,25;80;-0,4;0,05;-114,62;21281,80;306;85;391
0,38;0,16;0,1;0,05;80;-0,3;0,05;-114,83;18384,61;334;57;391
0,38;0,16;0,15;0,05;80;-0,4;-0,08;-115,37;18754,86;327;64;391
0,38;0,16;0,15;0,05;80;-0,4;-0,01;-117,60;18730,19;326;65;391
0,38;0,16;0,1;0,05;80;-0,4;0,05;-121,09;18395,21;333;58;391
0,38;0,16;0,1;0,1;60;-0,4;-0,08;-122,31;16186,17;309;82;391
0,38;0,16;0,1;0,1;60;-0,4;0,05;-122,37;16183,38;309;82;391
0,42;0,01;0,1;0,2;80;-0,4;-0,08;283,20;18236,00;333;58;391
0,42;0,01;0,1;0,2;80;-0,3;-0,08;281,33;18237,87;333;58;391
0,42;0,01;0,1;0,2;80;-0,4;0,05;276,73;18244,20;333;58;391
0,42;0,01;0,1;0,2;80;-0,3;0,05;275,41;18245,52;333;58;391
0,42;0,01;0,1;0,2;80;-0,4;-0,01;275,12;18245,01;333;58;391
0,42;0,01;0,1;0,2;80;-0,3;-0,01;273,09;18247,04;333;58;391
0,42;0,01;0,1;0,25;105;-0,3;-0,08;221,98;22818,75;334;57;391
0,42;0,01;0,1;0,25;105;-0,4;-0,08;221,98;22818,75;334;57;391
0,42;0,01;0,1;0,25;105;-0,3;0,05;219,69;22835,12;335;56;391
0,42;0,01;0,1;0,25;105;-0,4;0,05;219,69;22835,12;335;56;391
0,42;0,01;0,1;0,25;105;-0,3;-0,01;216,37;22833,86;334;57;391
0,42;0,01;0,1;0,25;105;-0,4;-0,01;216,37;22833,86;334;57;391
0,42;0,01;0,05;0,2;80;-0,3;-0,08;119,78;17532,05;346;45;391
0,42;0,01;0,05;0,2;80;-0,4;-0,08;119,51;17532,32;346;45;391
0,42;0,01;0,05;0,2;80;-0,4;-0,01;118,38;17534,38;346;45;391
0,42;0,01;0,05;0,2;80;-0,3;-0,01;118,28;17534,48;346;45;391
0,42;0,01;0,05;0,2;80;-0,3;0,05;115,81;17537,75;346;45;391
0,42;0,01;0,05;0,2;80;-0,4;0,05;115,81;17537,75;346;45;391
0,42;0,01;0,1;0,25;80;-0,4;-0,08;105,26;18835,03;322;69;391
0,42;0,01;0,1;0,25;80;-0,3;-0,08;102,89;18837,40;322;69;391
0,42;0,01;0,1;0,25;80;-0,4;-0,01;76,34;18845,80;321;70;391
0,42;0,01;0,1;0,25;80;-0,3;-0,01;73,07;18849,07;321;70;391
0,42;0,01;0,1;0,25;80;-0,4;0,05;62,75;18817,80;321;70;391
0,42;0,01;0,1;0,25;80;-0,3;0,05;61,46;18819,09;321;70;391
0,42;0,01;0,1;0,05;105;-0,4;-0,08;60,27;14883,32;359;32;391
0,42;0,01;0,1;0,05;105;-0,4;-0,01;60,13;14915,00;359;32;391
0,42;0,01;0,05;0,25;105;-0,3;0,05;56,02;21492,76;346;45;391
0,42;0,01;0,05;0,25;105;-0,4;0,05;56,02;21492,76;346;45;391
0,42;0,01;0,05;0,25;105;-0,3;-0,01;54,82;21489,38;345;46;391
0,42;0,01;0,05;0,25;105;-0,4;-0,01;54,82;21489,38;345;46;391
0,42;0,01;0,05;0,25;105;-0,3;-0,08;53,91;21480,79;345;46;391
0,42;0,01;0,05;0,25;105;-0,4;-0,08;53,91;21480,79;345;46;391
0,42;0,01;0,1;0,05;105;-0,3;-0,08;51,41;14904,51;358;33;391
0,42;0,01;0,1;0,05;105;-0,3;-0,01;48,65;14940,15;358;33;391
0,42;0,01;0,1;0,05;105;-0,4;0,05;48,11;14670,70;359;32;391
0,42;0,01;0,05;0,05;105;-0,4;-0,08;38,67;14904,90;359;32;391
0,42;0,01;0,05;0,05;105;-0,4;-0,01;38,24;14936,87;359;32;391
0,42;0,01;0,1;0,05;105;-0,3;0,05;37,18;14581,33;359;32;391
0,38;0,21;0,15;0,25;105;-0,3;-0,08;36,33;26511,69;305;86;391
0,38;0,21;0,15;0,25;105;-0,4;-0,08;36,33;26511,69;305;86;391
0,38;0,21;0,15;0,2;105;-0,4;-0,01;35,76;25642,15;315;76;391
0,38;0,21;0,15;0,25;105;-0,3;0,05;33,86;26528,29;306;85;391
0,38;0,21;0,15;0,25;105;-0,4;0,05;33,86;26528,29;306;85;391
0,42;0,01;0,05;0,05;105;-0,3;-0,08;29,24;14926,66;358;33;391
0,42;0,01;0,05;0,05;105;-0,3;-0,01;27,74;14961,04;358;33;391
0,42;0,01;0,05;0,05;105;-0,4;0,05;27,37;14691,42;359;32;391
0,38;0,21;0,15;0,2;105;-0,4;-0,08;26,76;25549,72;315;76;391
0,38;0,21;0,15;0,2;105;-0,3;-0,01;26,50;25689,43;315;76;391
0,38;0,21;0,15;0,25;105;-0,3;-0,01;25,29;26530,30;305;86;391
0,38;0,21;0,15;0,25;105;-0,4;-0,01;25,29;26530,30;305;86;391
0,38;0,21;0,15;0,2;105;-0,3;-0,08;25,10;25551,38;315;76;391
0,42;0,01;0,05;0,05;105;-0,3;0,05;16,83;14601,66;359;32;391
0,38;0,21;0,15;0,2;105;-0,3;0,05;16,72;25162,45;316;75;391
0,38;0,21;0,15;0,2;105;-0,4;0,05;15,03;25164,14;316;75;391
0,38;0,21;0,15;0,1;105;-0,4;-0,08;-15,34;24344,95;324;67;391
0,38;0,21;0,15;0,1;105;-0,4;-0,01;-20,73;24336,20;324;67;391
0,38;0,21;0,15;0,1;105;-0,4;0,05;-22,72;24236,07;325;66;391
0,38;0,21;0,15;0,05;105;-0,4;-0,08;-27,10;23666,98;330;61;391
0,42;0,01;0,1;0,2;60;-0,4;-0,08;-27,92;14845,38;305;86;391
0,42;0,01;0,1;0,2;60;-0,4;-0,01;-30,36;14847,82;305;86;391
0,38;0,21;0,15;0,1;105;-0,3;-0,08;-31,27;24420,85;324;67;391
0,38;0,21;0,15;0,05;105;-0,4;-0,01;-31,69;23644,60;329;62;391
0,42;0,01;0,1;0,2;60;-0,4;0,05;-31,82;14849,28;305;86;391
0,38;0,21;0,15;0,05;105;-0,3;-0,08;-32,66;23732,49;330;61;391
0,38;0,21;0,15;0,05;105;-0,4;0,05;-34,77;23583,37;330;61;391
0,38;0,21;0,15;0,1;105;-0,3;-0,01;-36,18;24425,89;324;67;391
0,38;0,21;0,15;0,1;105;-0,3;0,05;-38,08;24153,12;325;66;391
0,38;0,21;0,15;0,05;105;-0,3;-0,01;-38,29;23723,33;329;62;391
0,38;0,21;0,15;0,05;105;-0,3;0,05;-43,02;23573,32;330;61;391
0,42;0,01;0,1;0,05;80;-0,4;0,05;-63,04;13508,15;354;37;391
0,42;0,01;0,1;0,05;80;-0,4;-0,08;-63,55;13595,69;352;39;391
0,42;0,01;0,1;0,05;80;-0,4;-0,01;-64,62;13599,02;351;40;391
0,38;0,21;0,15;0,05;80;-0,4;-0,08;-66,18;20408,86;312;79;391
0,38;0,21;0,15;0,2;80;-0,4;-0,01;-69,33;21322,15;298;93;391
0,38;0,21;0,15;0,05;80;-0,4;-0,01;-73,48;20419,96;313;78;391
0,38;0,21;0,15;0,05;80;-0,3;-0,08;-74,12;20441,75;312;79;391
0,42;0,01;0,1;0,05;80;-0,3;0,05;-74,21;13471,16;354;37;391
0,42;0,01;0,1;0,2;60;-0,3;0,05;-76,49;14851,00;305;86;391
0,42;0,01;0,1;0,05;80;-0,3;-0,08;-77,16;13609,90;351;40;391
0,42;0,01;0,1;0,05;80;-0,3;-0,01;-77,18;13652,26;349;42;391
0,38;0,21;0,15;0,2;80;-0,4;-0,08;-79,20;21257,75;298;93;391
0,38;0,21;0,15;0,05;80;-0,4;0,05;-80,99;20394,90;313;78;391
0,42;0,01;0,1;0,2;60;-0,3;-0,01;-81,17;14851,81;304;87;391
0,42;0,01;0,1;0,2;105;-0,4;-0,08;-81,73;21107,89;333;58;391
0,42;0,01;0,1;0,2;60;-0,3;-0,08;-82,65;14848,83;304;87;391
0,38;0,21;0,15;0,05;80;-0,3;-0,01;-84,09;20454,67;313;78;391
0,38;0,21;0,15;0,25;80;-0,4;-0,08;-84,46;21433,41;291;100;391
0,38;0,21;0,15;0,25;80;-0,3;-0,08;-85,83;21434,78;291;100;391
0,42;0,01;0,05;0,25;80;-0,4;-0,08;-88,10;18250,66;332;59;391
0,38;0,21;0,15;0,05;80;-0,3;0,05;-89,09;20403,00;313;78;391
0,42;0,01;0,05;0,25;80;-0,3;-0,08;-89,43;18251,99;332;59;391
0,42;0,01;0,05;0,25;60;-0,4;-0,08;-89,59;15263,67;317;74;391
0,42;0,01;0,1;0,1;60;-0,3;0,05;-89,71;13652,07;333;58;391
0,42;0,01;0,05;0,25;60;-0,3;-0,08;-89,93;15264,01;317;74;391
0,42;0,01;0,05;0,25;60;-0,4;-0,01;-90,06;15264,14;317;74;391
0,42;0,01;0,05;0,25;60;-0,3;-0,01;-90,75;15264,83;317;74;391
0,38;0,21;0,15;0,25;80;-0,3;-0,01;-91,17;21447,41;291;100;391
0,42;0,01;0,05;0,05;80;-0,4;0,05;-91,51;13536,60;354;37;391
0,42;0,01;0,1;0,1;60;-0,3;-0,08;-92,24;13691,54;332;59;391
0,42;0,01;0,05;0,05;80;-0,4;-0,08;-92,37;13624,49;352;39;391
0,42;0,05;0,1;0,2;80;-0,4;-0,08;521,61;19578,27;332;59;391
0,42;0,05;0,1;0,2;80;-0,3;-0,08;519,29;19580,59;332;59;391
0,42;0,05;0,1;0,2;80;-0,4;-0,01;512,54;19587,34;332;59;391
0,42;0,05;0,1;0,2;80;-0,4;0,05;510,56;19589,32;332;59;391
0,42;0,05;0,1;0,2;80;-0,3;-0,01;508,60;19591,28;332;59;391
0,42;0,05;0,1;0,2;80;-0,3;0,05;508,21;19591,67;332;59;391
0,42;0,05;0,15;0,2;80;-0,4;-0,08;454,25;20515,71;318;73;391
0,42;0,05;0,15;0,2;80;-0,3;-0,08;450,86;20519,10;318;73;391
0,42;0,05;0,15;0,2;80;-0,3;0,05;450,66;20075,39;319;72;391
0,42;0,05;0,15;0,2;80;-0,4;0,05;449,63;20076,42;319;72;391
0,42;0,05;0,15;0,2;80;-0,4;-0,01;440,36;20513,24;317;74;391
0,42;0,05;0,15;0,2;80;-0,3;-0,01;430,91;20522,69;317;74;391
0,42;0,05;0,1;0,25;105;-0,3;-0,08;338,49;24534,20;330;61;391
0,42;0,05;0,1;0,25;105;-0,4;-0,08;338,49;24534,20;330;61;391
0,42;0,05;0,1;0,25;105;-0,3;-0,01;327,82;24544,87;330;61;391
0,42;0,05;0,1;0,25;105;-0,4;-0,01;327,82;24544,87;330;61;391
0,42;0,05;0,1;0,25;105;-0,3;0,05;322,38;24550,31;330;61;391
0,42;0,05;0,1;0,25;105;-0,4;0,05;322,38;24550,31;330;61;391
0,42;0,01;0,15;0,2;80;-0,3;0,05;318,57;18448,61;325;66;391
0,42;0,01;0,15;0,2;80;-0,4;-0,08;318,47;18873,53;324;67;391
0,42;0,01;0,15;0,2;80;-0,4;0,05;316,22;18450,96;325;66;391
0,42;0,01;0,15;0,2;80;-0,3;-0,08;314,25;18877,75;324;67;391
0,42;0,01;0,15;0,2;80;-0,4;-0,01;301,99;18830,60;323;68;391
0,42;0,05;0,15;0,25;105;-0,3;0,05;293,95;25772,60;319;72;391
0,42;0,01;0,15;0,2;80;-0,3;-0,01;293,91;18838,67;323;68;391
0,42;0,05;0,15;0,25;105;-0,4;0,05;293,35;25773,20;319;72;391
0,42;0,05;0,15;0,25;105;-0,4;-0,08;291,24;25762,70;318;73;391
0,42;0,05;0,15;0,25;105;-0,3;-0,08;290,88;25763,06;318;73;391
0,42;0,05;0,15;0,25;105;-0,4;-0,01;279,13;25781,57;318;73;391
0,42;0,05;0,15;0,25;105;-0,3;-0,01;278,22;25782,48;318;73;391
0,42;0,05;0,15;0,2;105;-0,3;-0,08;256,03;24482,41;322;69;391
0,42;0,05;0,15;0,2;105;-0,3;-0,01;251,24;24628,94;322;69;391
0,42;0,05;0,15;0,2;105;-0,3;0,05;234,75;23822,18;323;68;391
0,42;0,05;0,15;0,2;105;-0,4;-0,08;225,82;24477,79;322;69;391
0,42;0,05;0,15;0,2;105;-0,4;-0,01;220,25;24617,12;322;69;391
0,42;0,01;0,15;0,25;105;-0,3;0,05;194,75;23543,46;326;65;391
0,42;0,01;0,15;0,25;105;-0,4;0,05;194,12;23544,09;326;65;391
0,42;0,05;0,15;0,2;105;-0,4;0,05;187,84;23819,36;322;69;391
0,42;0,01;0,15;0,25;105;-0,3;-0,08;180,10;23531,83;324;67;391
0,42;0,01;0,15;0,25;105;-0,4;-0,08;179,96;23531,97;324;67;391
0,42;0,01;0,15;0,25;105;-0,4;-0,01;176,33;23551,64;324;67;391
0,42;0,01;0,15;0,25;105;-0,3;-0,01;176,20;23551,77;324;67;391
0,42;0,05;0,05;0,2;80;-0,4;-0,08;170,42;18269,57;345;46;391
0,42;0,05;0,05;0,2;80;-0,3;-0,08;169,99;18270,00;345;46;391
0,42;0,05;0,05;0,2;80;-0,4;-0,01;168,18;18271,81;345;46;391
0,42;0,05;0,05;0,2;80;-0,3;-0,01;167,08;18272,91;345;46;391
0,42;0,05;0,05;0,2;80;-0,4;0,05;164,56;18275,43;345;46;391
0,42;0,05;0,05;0,2;80;-0,3;0,05;163,30;18276,69;345;46;391
0,42;0,05;0,1;0,2;105;-0,3;-0,08;152,91;22684,73;331;60;391
0,42;0,05;0,1;0,2;105;-0,3;0,05;149,62;22702,73;332;59;391
0,42;0,05;0,1;0,2;105;-0,3;-0,01;145,77;22698,35;331;60;391
0,42;0,05;0,1;0,2;105;-0,4;-0,08;122,57;22680,24;331;60;391
0,42;0,05;0,1;0,2;105;-0,4;-0,01;108,42;22692,89;331;60;391
0,42;0,05;0,1;0,2;105;-0,4;0,05;105,88;22696,74;331;60;391
0,42;0,05;0,05;0,25;105;-0,3;-0,08;60,77;22484,11;345;46;391
0,42;0,05;0,05;0,25;105;-0,4;-0,08;60,77;22484,11;345;46;391
0,42;0,05;0,1;0,25;80;-0,4;-0,08;60,22;20123,78;312;79;391
0,42;0,05;0,1;0,25;80;-0,3;-0,08;58,94;20125,06;312;79;391
0,42;0,05;0,1;0,25;80;-0,4;-0,01;57,75;20132,02;313;78;391
0,42;0,01;0,15;0,05;105;-0,4;-0,01;56,70;14942,77;358;33;391
0,42;0,01;0,15;0,05;105;-0,4;-0,08;56,44;14911,49;358;33;391
0,42;0,05;0,05;0,25;105;-0,3;-0,01;56,28;22488,60;345;46;391
0,42;0,05;0,05;0,25;105;-0,4;-0,01;56,28;22488,60;345;46;391
0,42;0,05;0,05;0,05;105;-0,4;-0,01;54,47;15699,77;362;29;391
0,42;0,05;0,1;0,25;80;-0,3;-0,01;54,44;20135,33;313;78;391
0,42;0,05;0,05;0,05;105;-0,4;-0,08;52,04;15595,81;364;27;391
0,42;0,05;0,05;0,25;105;-0,3;0,05;50,32;22494,56;345;46;391
0,42;0,05;0,05;0,25;105;-0,4;0,05;50,32;22494,56;345;46;391
0,42;0,05;0,05;0,05;105;-0,3;-0,01;46,92;15727,65;362;29;391
0,42;0,01;0,15;0,05;105;-0,3;-0,08;46,26;14934,00;357;34;391
0,42;0,05;0,05;0,05;105;-0,4;0,05;45,26;15417,62;364;27;391
0,42;0,01;0,15;0,05;105;-0,3;-0,01;44,24;14968,90;357;34;391
0,42;0,05;0,05;0,05;105;-0,3;-0,08;44,10;15586,04;364;27;391
0,42;0,01;0,15;0,05;105;-0,4;0,05;44,02;14699,13;358;33;391
0,42;0,05;0,1;0,25;80;-0,3;0,05;37,69;20137,07;313;78;391
0,42;0,05;0,1;0,25;80;-0,4;0,05;36,97;20137,79;313;78;391
0,42;0,05;0,05;0,05;105;-0,3;0,05;35,66;15417,28;364;27;391
0,42;0,05;0,1;0,2;60;-0,3;0,05;35,19;15950,47;304;87;391
0,42;0,01;0,15;0,05;105;-0,3;0,05;31,96;14610,89;358;33;391
0,42;0,05;0,1;0,2;60;-0,3;-0,01;31,91;15949,78;302;89;391
0,42;0,05;0,1;0,2;60;-0,3;-0,08;31,33;15945,78;303;88;391
0,42;0,01;0,15;0,2;105;-0,3;-0,08;26,60;22374,48;326;65;391
0,42;0,01;0,15;0,2;105;-0,3;-0,01;22,52;22393,15;326;65;391
0,42;0,01;0,15;0,25;80;-0,4;-0,08;20,67;19176,89;312;79;391
0,42;0,01;0,15;0,25;80;-0,3;-0,08;20,54;19179,75;312;79;391
0,42;0,05;0,1;0,2;60;-0,4;-0,08;15,40;15941,35;303;88;391
0,42;0,05;0,1;0,2;60;-0,4;-0,01;11,53;15945,22;302;89;391
0,42;0,01;0,15;0,2;105;-0,3;0,05;9,09;21721,55;327;64;391
0,42;0,05;0,1;0,2;60;-0,4;0,05;8,07;15948,68;303;88;391
0,42;0,05;0,1;0,05;105;-0,4;-0,01;2,31;15956,87;359;32;391
0,42;0,05;0,1;0,05;105;-0,4;-0,08;-0,52;15848,63;361;30;391
0,42;0,01;0,15;0,2;105;-0,4;-0,08;-1,56;22370,48;326;65;391
0,42;0,05;0,15;0,25;80;-0,4;-0,08;-3,24;20777,04;300;91;391
0,42;0,05;0,15;0,25;80;-0,3;-0,08;-3,61;20780,10;300;91;391
0,42;0,05;0,1;0,05;105;-0,4;0,05;-6,15;15644,10;361;30;391
0,42;0,01;0,15;0,25;80;-0,3;-0,01;-6,35;19192,68;311;80;391
0,42;0,01;0,15;0,2;105;-0,4;-0,01;-6,37;22382,24;326;65;391
0,42;0,05;0,1;0,05;105;-0,3;-0,01;-7,62;15987,13;359;32;391
0,42;0,05;0,15;0,25;80;-0,3;-0,01;-8,81;20795,39;301;90;391
0,42;0,01;0,15;0,25;80;-0,4;-0,01;-9,02;19188,43;311;80;391
0,42;0,11;0,1;0,25;105;-0,3;-0,08;593,07;25516,94;329;62;391
0,42;0,11;0,1;0,25;105;-0,4;-0,08;593,07;25516,94;329;62;391
0,42;0,11;0,1;0,25;105;-0,3;-0,01;574,49;25535,52;329;62;391
0,42;0,11;0,1;0,25;105;-0,4;-0,01;574,49;25535,52;329;62;391
0,42;0,11;0,1;0,25;105;-0,3;0,05;562,56;25547,45;329;62;391
0,42;0,11;0,1;0,25;105;-0,4;0,05;562,56;25547,45;329;62;391
0,42;0,11;0,15;0,25;105;-0,4;-0,08;510,85;27065,81;314;77;391
0,42;0,11;0,15;0,25;105;-0,3;-0,08;509,38;27067,28;314;77;391
0,42;0,11;0,15;0,25;105;-0,4;0,05;497,27;27092,73;315;76;391
0,42;0,11;0,15;0,25;105;-0,3;0,05;496,27;27093,73;315;76;391
0,42;0,11;0,15;0,25;105;-0,4;-0,01;495,57;27088,25;314;77;391
0,42;0,11;0,15;0,25;105;-0,3;-0,01;493,28;27090,54;314;77;391
0,42;0,11;0,15;0,2;80;-0,4;-0,01;386,07;21077,13;309;82;391
0,42;0,11;0,15;0,2;80;-0,4;-0,08;382,32;21065,08;309;82;391
0,42;0,11;0,15;0,2;80;-0,3;-0,08;377,39;21070,01;309;82;391
0,42;0,11;0,15;0,2;80;-0,3;-0,01;375,08;21088,12;309;82;391
0,42;0,11;0,15;0,2;80;-0,3;0,05;360,50;20678,27;310;81;391
0,42;0,11;0,15;0,2;80;-0,4;0,05;357,03;20687,08;310;81;391
0,42;0,11;0,1;0,2;80;-0,4;-0,08;351,71;19939,34;324;67;391
0,42;0,11;0,1;0,2;80;-0,3;-0,08;350,63;19940,42;324;67;391
0,42;0,11;0,1;0,2;80;-0,4;-0,01;343,13;19947,92;324;67;391
0,42;0,11;0,1;0,2;80;-0,3;-0,01;340,88;19950,17;324;67;391
0,42;0,11;0,1;0,2;80;-0,4;0,05;339,75;19951,30;324;67;391
0,42;0,11;0,1;0,2;80;-0,3;0,05;339,42;19951,63;324;67;391
0,42;0,11;0,15;0,2;105;-0,4;-0,08;337,63;25460,10;321;70;391
0,42;0,11;0,15;0,2;105;-0,3;-0,08;337,33;25460,40;321;70;391
0,42;0,11;0,15;0,2;105;-0,4;-0,01;335,78;25615,69;321;70;391
0,42;0,11;0,05;0,25;105;-0,3;-0,08;332,36;22317,77;348;43;391
0,42;0,11;0,05;0,25;105;-0,4;-0,08;332,36;22317,77;348;43;391
0,42;0,11;0,15;0,2;105;-0,3;-0,01;330,97;25620,50;321;70;391
0,42;0,11;0,05;0,25;105;-0,3;-0,01;323,82;22326,31;348;43;391
0,42;0,11;0,05;0,25;105;-0,4;-0,01;323,82;22326,31;348;43;391
0,42;0,11;0,05;0,25;105;-0,3;0,05;315,40;22334,73;348;43;391
0,42;0,11;0,05;0,25;105;-0,4;0,05;315,40;22334,73;348;43;391
0,42;0,11;0,15;0,2;105;-0,3;0,05;296,75;24842,12;321;70;391
0,42;0,11;0,15;0,2;105;-0,4;0,05;292,37;24851,84;321;70;391
0,42;0,11;0,1;0,25;80;-0,4;-0,08;253,21;21015,53;315;76;391
0,42;0,11;0,1;0,25;80;-0,3;-0,08;252,38;21016,36;315;76;391
0,42;0,11;0,1;0,25;80;-0,4;-0,01;248,14;21026,29;315;76;391
0,42;0,11;0,1;0,25;80;-0,3;-0,01;247,10;21027,33;315;76;391
0,42;0,11;0,1;0,25;80;-0,3;0,05;228,73;21030,63;315;76;391
0,42;0,11;0,1;0,25;80;-0,4;0,05;228,58;21030,78;315;76;391
0,42;0,16;0,05;0,25;105;-0,3;-0,08;225,58;22713,82;344;47;391
0,42;0,16;0,05;0,25;105;-0,4;-0,08;225,58;22713,82;344;47;391
0,42;0,16;0,05;0,25;105;-0,3;-0,01;215,77;22723,63;344;47;391
0,42;0,16;0,05;0,25;105;-0,4;-0,01;215,77;22723,63;344;47;391
0,42;0,16;0,05;0,25;105;-0,3;0,05;207,33;22732,07;344;47;391
0,42;0,16;0,05;0,25;105;-0,4;0,05;207,33;22732,07;344;47;391
0,42;0,16;0,05;0,05;60;-0,4;-0,08;166,10;15313,07;351;40;391
0,42;0,16;0,05;0,05;60;-0,4;-0,01;162,19;15316,98;350;41;391
0,42;0,16;0,05;0,05;60;-0,4;0,05;161,21;15317,96;350;41;391
0,42;0,16;0,05;0,05;60;-0,3;-0,08;159,89;15325,31;349;42;391
0,42;0,16;0,05;0,05;60;-0,3;0,05;155,40;15323,77;349;42;391
0,42;0,16;0,05;0,05;60;-0,3;-0,01;153,62;15343,38;348;43;391
0,42;0,11;0,05;0,25;80;-0,3;-0,08;150,48;19132,79;338;53;391
0,42;0,11;0,05;0,25;80;-0,4;-0,08;150,48;19132,79;338;53;391
0,42;0,11;0,05;0,25;80;-0,3;-0,01;145,04;19138,23;338;53;391
0,42;0,11;0,05;0,25;80;-0,4;-0,01;145,04;19138,23;338;53;391
0,42;0,11;0,05;0,25;80;-0,3;0,05;136,56;19146,71;338;53;391
0,42;0,11;0,05;0,25;80;-0,4;0,05;136,56;19146,71;338;53;391
0,42;0,11;0,1;0,2;105;-0,4;-0,08;99,42;23421,71;329;62;391
0,42;0,11;0,1;0,2;105;-0,3;-0,08;98,95;23422,18;329;62;391
0,42;0,16;0,05;0,2;80;-0,3;-0,08;96,37;18716,79;341;50;391
0,42;0,16;0,05;0,2;80;-0,4;-0,08;96,37;18716,79;341;50;391
0,42;0,16;0,05;0,2;80;-0,3;-0,01;89,53;18723,63;341;50;391
0,42;0,16;0,05;0,2;80;-0,4;-0,01;89,53;18723,63;341;50;391
