Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Entry size;Wins;Losses;Total Markets
0,42;0,21;0,15;0,25;80;-0,3;-0,08;89,76;22681,30;15;323;97;420
0,42;0,21;0,15;0,25;80;-0,3;0,05;87,18;22695,09;15;324;96;420
0,42;0,21;0,15;0,25;80;-0,3;-0,01;78,85;22698,22;15;323;97;420
0,42;0,21;0,15;0,3;80;-0,5;-0,08;54,59;21793,06;10;323;97;420
0,42;0,21;0,15;0,3;80;-0,5;0,05;53,53;21805,87;10;324;96;420
0,42;0,21;0,15;0,3;80;-0,5;-0,01;52,11;21801,84;10;323;97;420
0,42;0,21;0,15;0,3;80;-0,3;-0,08;47,71;21799,94;10;323;97;420
0,42;0,21;0,15;0,2;60;-0,3;-0,01;47,23;17401,18;15;315;105;420
0,42;0,21;0,15;0,3;80;-0,3;0,05;45,60;21813,80;10;324;96;420
0,42;0,21;0,15;0,3;80;-0,3;-0,01;42,62;21811,33;10;323;97;420
0,42;0,21;0,15;0,25;105;-0,5;0,05;36,91;25223,41;10;347;73;420
0,42;0,21;0,15;0,2;60;-0,5;-0,01;32,96;17354,14;15;315;105;420
0,42;0,21;0,15;0,25;105;-0,5;-0,01;30,06;25223,54;10;345;75;420
0,42;0,21;0,15;0,3;60;-0,5;-0,01;27,01;17660,65;10;321;99;420
0,42;0,21;0,15;0,2;60;-0,5;-0,08;25,32;17325,02;15;315;105;420
0,42;0,21;0,15;0,25;105;-0,5;-0,08;23,48;25212,52;10;345;75;420
0,42;0,21;0,15;0,25;105;-0,3;0,05;20,98;25239,34;10;347;73;420
0,42;0,21;0,15;0,3;60;-0,5;-0,08;20,55;17658,84;10;321;99;420
0,42;0,21;0,15;0,2;60;-0,3;-0,08;16,97;17349,20;15;315;105;420
0,42;0,21;0,15;0,3;60;-0,5;0,05;15,69;17659,13;10;322;98;420
0,42;0,21;0,15;0,2;60;-0,5;0,05;15,63;17270,29;15;316;104;420
0,42;0,21;0,15;0,3;60;-0,3;-0,01;13,95;17675,61;10;321;99;420
0,42;0,21;0,15;0,25;105;-0,3;-0,01;11,11;25242,49;10;345;75;420
0,42;0,21;0,15;0,25;105;-0,3;-0,08;7,98;25228,02;10;345;75;420
0,42;0,21;0,15;0,3;60;-0,3;-0,08;7,69;17672,90;10;321;99;420
0,42;0,21;0,15;0,2;60;-0,3;0,05;-1,71;17273,01;15;316;104;420
0,42;0,21;0,15;0,3;60;-0,3;0,05;-3,77;17654,83;10;322;98;420
0,42;0,21;0,15;0,25;60;-0,5;-0,08;-27,35;18357,31;15;309;111;420
0,42;0,21;0,15;0,25;60;-0,5;-0,01;-30,10;18364,40;15;309;111;420
0,42;0,21;0,15;0,25;60;-0,5;0,05;-33,36;18364,84;15;310;110;420
0,42;0,21;0,15;0,2;60;-0,5;-0,01;-39,18;15689,50;10;331;89;420
0,42;0,21;0,15;0,25;60;-0,3;0,05;-42,54;18386,35;15;311;109;420
0,42;0,21;0,15;0,25;60;-0,3;-0,08;-46,59;18380,46;15;309;111;420
0,42;0,21;0,15;0,25;60;-0,3;-0,01;-48,37;18391,09;15;309;111;420
0,42;0,21;0,15;0,3;80;-0,5;-0,01;-52,75;24226,72;15;316;104;420
0,42;0,21;0,15;0,3;80;-0,5;-0,08;-56,70;24218,74;15;316;104;420
0,42;0,21;0,15;0,2;60;-0,5;-0,08;-58,61;15722,33;10;331;89;420
0,42;0,21;0,15;0,2;60;-0,3;-0,01;-61,55;15751,89;10;331;89;420
0,42;0,21;0,15;0,2;60;-0,5;0,05;-67,90;15600,33;10;332;88;420
0,42;0,21;0,15;0,3;80;-0,5;0,05;-75,38;24239,66;15;317;103;420
0,42;0,21;0,15;0,3;80;-0,3;-0,08;-78,17;24240,21;15;316;104;420
0,42;0,21;0,15;0,3;80;-0,3;-0,01;-78,87;24252,84;15;316;104;420
0,42;0,21;0,15;0,2;60;-0,3;0,05;-78,95;15597,91;10;332;88;420
0,42;0,21;0,15;0,2;60;-0,3;-0,08;-81,52;15759,89;10;330;90;420
0,42;0,21;0,15;0,35;80;-0,5;-0,01;-82,99;24951,18;15;309;111;420
0,42;0,21;0,15;0,35;80;-0,5;-0,08;-84,32;24946,23;15;309;111;420
0,42;0,21;0,15;0,35;80;-0,5;0,05;-87,80;24961,42;15;310;110;420
0,42;0,21;0,15;0,3;80;-0,3;0,05;-98,73;24263,01;15;317;103;420
0,42;0,21;0,15;0,35;80;-0,3;-0,01;-123,02;24975,30;15;308;112;420
0,42;0,21;0,15;0,35;80;-0,3;-0,08;-135,13;24965,45;15;308;112;420
0,42;0,21;0,15;0,35;80;-0,3;0,05;-140,00;24976,37;15;310;110;420
0,42;0,21;0,15;0,3;60;-0,3;0,05;-150,43;18799,94;15;299;121;420
0,42;0,21;0,15;0,3;60;-0,5;0,05;-152,93;18782,72;15;297;123;420
0,42;0,21;0,15;0,3;60;-0,5;-0,01;-154,92;18776,68;15;295;125;420
0,42;0,21;0,15;0,3;60;-0,5;-0,08;-161,15;18773,62;15;295;125;420
0,42;0,21;0,15;0,3;60;-0,3;-0,01;-166,38;18800,00;15;295;125;420
0,42;0,21;0,15;0,35;60;-0,3;-0,01;-169,47;18428,64;10;311;109;420
0,42;0,21;0,15;0,35;60;-0,5;-0,01;-176,05;18414,56;10;311;109;420
0,42;0,21;0,15;0,3;60;-0,3;-0,08;-176,34;18791,58;15;295;125;420
0,42;0,21;0,15;0,35;60;-0,5;-0,08;-178,66;18412,90;10;311;109;420
0,42;0,21;0,15;0,35;60;-0,3;-0,08;-180,90;18427,43;10;311;109;420
0,42;0,21;0,15;0,35;60;-0,3;0,05;-199,69;18429,80;10;312;108;420
0,42;0,21;0,15;0,35;60;-0,5;0,05;-200,54;18422,74;10;311;109;420
0,42;0,21;0,15;0,2;80;-0,5;-0,01;-217,99;21673,31;15;320;100;420
0,42;0,21;0,15;0,2;80;-0,3;-0,01;-218,71;21720,46;15;320;100;420
0,42;0,21;0,15;0,2;80;-0,5;-0,08;-229,66;21664,74;15;320;100;420
0,42;0,21;0,15;0,35;105;-0,5;-0,08;-230,08;28993,48;10;319;101;420
